ID	CONCEPT_CODE	NAME	CONCEPTICON_ID	CONCEPTICON_NAME	SOURCE_CONCEPT	INDEX	PAGE	SOURCE_IPA	IPA	TOKENS	ALIGNMENT	DOCULECT	DOCULECT_SHORT	GLOTTOLOG	SOURCE	SOURCE_LANGID	CURATOR_COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
1288	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 4	AXN	KYM	13	13.K.C 13.Y.V 13.M.c	2.0 1.5 0.8	0	2882
1289	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7 4	AXN	KYM	17	17.K.C 17.Y.V 17.M.c	2.0 1.5 0.8	0	2882
1290	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 4	AXN	KYM	7	7.K.C 7.Y.V 7.M.c	2.0 1.5 0.8	0	2882
1291	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 4	AXN	KYM	9	9.K.C 9.Y.V 9.M.c	2.0 1.5 0.8	0	2882
1292	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 4	AXN	KYM	8	8.K.C 8.Y.V 8.M.c	2.0 1.5 0.8	0	2882
1293	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 4	AXN	KYM	15	15.K.C 15.Y.V 15.M.c	2.0 1.5 0.8	0	2882
1294	flower	flower	239	FLOWER	flower	54	87	kʰum	kʰum	kʰ u m	kʰ u m - - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7 4	AXN	KYM	18	18.K.C 18.Y.V 18.M.c	2.0 1.5 0.8	0	2882
1295	flower	flower	239	FLOWER	flower	54	87	bibal	bibal	b i b a l	b i - b a l	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 1 7 5	AXBYN	PIPAL	1	1.P.C 1.I.V 1.P.C 1.A.V 1.L.c	2.0 1.5 1.75 1.3 0.8	0	2881
1296	flower	flower	239	FLOWER	flower	54	87	bibal	bibal	b i b a l	b i - b a l	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 1 7 5	AXBYN	PIPAL	6	6.P.C 6.I.V 6.P.C 6.A.V 6.L.c	2.0 1.5 1.75 1.3 0.8	0	2881
1297	flower	flower	239	FLOWER	flower	54	87	pʰul	pʰul	pʰ u l	- - - pʰ u l	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 5	AXN	PYL	4	4.P.C 4.Y.V 4.L.c	2.0 1.5 0.8	0	2881
4187	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	uɽa	uɽa	u ɽ a	- u ɽ a - -	Bangla	Bangla	bang1341	kim2011tripura	0		7 5 7	XBZ	YRA	5	5.Y.V 5.R.C 5.A.V	1.5 1.75 0.8	0	2907
4188	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bim (i)	bim	b i m	- b - i m -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7 4	AXN	PIM	21	21.P.C 21.I.V 21.M.c	2.0 1.5 0.8	0	2906
4189	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bim (i)	bim	b i m	- b - i m -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7 4	AXN	PIM	22	22.P.C 22.I.V 22.M.c	2.0 1.5 0.8	0	2906
4190	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bi (dou̯k)	bi	b i	- b - i - -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7	AX	PI	11	11.P.C 11.I.V	2.0 1.5	0	2906
4191	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	biɾ (o)	biɾ	b i ɾ	b i ɾ - - -	NaitongLombapara	Naitong		kim2011tripura	d		1 7 5	AXN	PIR	16	16.P.C 16.I.V 16.R.c	2.0 1.5 0.8	0	2906
4192	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bir (ha)	bir	b i r	b i r - - -	KemaPakkhipara	Kema		kim2011tripura	e		1 7 5	AXN	PIR	12	12.P.C 12.I.V 12.R.c	2.0 1.5 0.8	0	2906
4193	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bir (jog)	bir	b i r	b i r - - -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 5	AXN	PIR	19	19.P.C 19.I.V 19.R.c	2.0 1.5 0.8	0	2906
4194	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	biʂa (kʰa)	biʂa	b i ʂ a	- b - i ʂ a	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 3 7	AXBZ	PISA	3	3.P.C 3.I.V 3.S.C 3.A.V	2.0 1.5 1.75 0.8	1	2906
4195	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bi (dou̯k)	bi	b i	- b - i - -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7	AX	PI	10	10.P.C 10.I.V	2.0 1.5	0	2906
4196	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bil (ʊ)	bil	b i l	b i l - - -	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 5	AXN	PIL	14	14.P.C 14.I.V 14.L.c	2.0 1.5 0.8	0	2906
4197	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	batʃa (ha)	baʧa	b a ʧ a	- b - a ʧ a	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7 2 7	AXBZ	PACA	24	24.P.C 24.A.V 24.C.C 24.A.V	2.0 1.5 1.75 0.8	1	2909
4198	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bim (i)	bim	b i m	- b - i m -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7 4	AXN	PIM	20	20.P.C 20.I.V 20.M.c	2.0 1.5 0.8	0	2906
4199	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bim (i)	bim	b i m	- b - i m -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7 4	AXN	PIM	23	23.P.C 23.I.V 23.M.c	2.0 1.5 0.8	0	2906
4200	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	biɾ (ɨ)	biɾ	b i ɾ	b i ɾ - - -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 5	AXN	PIR	2	2.P.C 2.I.V 2.R.c	2.0 1.5 0.8	0	2906
4201	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bi (gɨ)	bi	b i	- b - i - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7	AX	PI	13	13.P.C 13.I.V	2.0 1.5	0	2906
4202	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	urijo	urijo	u r i j o	- u r i j o	PhatungJarichandrapara	Phatung		kim2011tripura	o		7 5 7 6 7	XBYBZ	YRIJU	17	17.Y.V 17.R.C 17.I.V 17.J.C 17.U.V	1.5 1.75 1.3 1.75 0.8	0	2908
4203	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	biɾ (oi̯t oŋgo)	biɾ	b i ɾ	b i ɾ - - -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 5	AXN	PIR	7	7.P.C 7.I.V 7.R.c	2.0 1.5 0.8	0	2906
4204	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bir (toŋgo)	bir	b i r	b i r - - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 5	AXN	PIR	9	9.P.C 9.I.V 9.R.c	2.0 1.5 0.8	0	2906
4205	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	biɾ (oi̯t oŋgo)	biɾ	b i ɾ	b i ɾ - - -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 5	AXN	PIR	8	8.P.C 8.I.V 8.R.c	2.0 1.5 0.8	0	2906
4206	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	uri (dou̯k)	uri	u r i	- u r i - -	MukchakBarbakpur	Mukchak		kim2011tripura	s		7 5 7	XBZ	YRI	15	15.Y.V 15.R.C 15.I.V	1.5 1.75 0.8	0	2907
4207	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bi (tɔŋu)	bi	b i	- b - i - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7	AX	PI	18	18.P.C 18.I.V	2.0 1.5	0	2906
4208	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bɨl (aŋ)	bɨl	b ɨ l	b ɨ l - - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 5	AXN	PIL	1	1.P.C 1.I.V 1.L.c	2.0 1.5 0.8	0	2906
4209	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bil	bil	b i l	b i l - - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 5	AXN	PIL	6	6.P.C 6.I.V 6.L.c	2.0 1.5 0.8	0	2906
4210	fly:to	to fly	1441	FLY (MOVE THROUGH AIR)	to fly	177	114	bul	bul	b u l	b u l - - -	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 5	AXN	PYL	4	4.P.C 4.Y.V 4.L.c	2.0 1.5 0.8	0	2906
2812	foot	foot	1301	FOOT	foot	117	101	pa	pa	p a	- - - p a - - -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7	AX	PA	5	5.P.C 5.A.V	2.0 1.5	0	2932
2813	foot	foot	1301	FOOT	foot	117	101	pɔd	pɔd	p ɔ d	- - - p ɔ d - -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 1	AXN	PUT	5	5.P.C 5.U.V 5.T.c	2.0 1.5 0.8	0	2935
2814	foot	foot	1301	FOOT	foot	117	101	dʒapʰa	ʤapʰa	ʤ a pʰ a	ʤ a - pʰ a - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		2 7 1 7	AXBZ	CAPA	21	21.C.C 21.A.V 21.P.C 21.A.V	2.0 1.5 1.75 0.8	0	2931
2815	foot	foot	1301	FOOT	foot	117	101	dʒapʰikuŋ	ʤapʰikuŋ	ʤ a pʰ i k u ŋ	ʤ a - pʰ i k u ŋ	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		2 7 1 7 1 7 4	AXBYBYN	CAPIKYN	22	22.C.C 22.A.V 22.P.C 22.I.V 22.K.C 22.Y.V 22.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	2933
2816	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	GabingDolchariSapmara	Gabing		kim2011tripura	c		6 7 1 5 7	AXBCZ	JAPLA	11	11.J.C 11.A.V 11.P.C 11.L.C 11.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2817	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	NaitongLombapara	Naitong		kim2011tripura	d		6 7 1 5 7	AXBCZ	JAPLA	16	16.J.C 16.A.V 16.P.C 16.L.C 16.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2818	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	KemaPakkhipara	Kema		kim2011tripura	e		6 7 1 5 7	AXBCZ	JAPLA	12	12.J.C 12.A.V 12.P.C 12.L.C 12.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2819	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		6 7 1 5 7	AXBCZ	JAPLA	19	19.J.C 19.A.V 19.P.C 19.L.C 19.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2820	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	AshongMildhanpara	Ashong		kim2011tripura	g		6 7 1 5 7	AXBCZ	JAPLA	3	3.J.C 3.A.V 3.P.C 3.L.C 3.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2821	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		6 7 1 5 7	AXBCZ	JAPLA	10	10.J.C 10.A.V 10.P.C 10.L.C 10.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2822	foot	foot	1301	FOOT	foot	117	101	japlai	japlai	j a p l ai	j a - p l - ai -	KhaliBeltolipara	Khali		kim2011tripura	i		6 7 1 5 7	AXBCZ	JAPLA	14	14.J.C 14.A.V 14.P.C 14.L.C 14.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2823	foot	foot	1301	FOOT	foot	117	101	dʒapʰa	ʤapʰa	ʤ a pʰ a	ʤ a - pʰ a - - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		2 7 1 7	AXBZ	CAPA	24	24.C.C 24.A.V 24.P.C 24.A.V	2.0 1.5 1.75 0.8	0	2931
2824	foot	foot	1301	FOOT	foot	117	101	dʒapʰa	ʤapʰa	ʤ a pʰ a	ʤ a - pʰ a - - -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		2 7 1 7	AXBZ	CAPA	20	20.C.C 20.A.V 20.P.C 20.A.V	2.0 1.5 1.75 0.8	0	2931
2825	foot	foot	1301	FOOT	foot	117	101	dʒapʰa	ʤapʰa	ʤ a pʰ a	ʤ a - pʰ a - - -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		2 7 1 7	AXBZ	CAPA	23	23.C.C 23.A.V 23.P.C 23.A.V	2.0 1.5 1.75 0.8	0	2931
2826	foot	foot	1301	FOOT	foot	117	101	japalai	japalai	j a p a l ai	j a - p a l ai -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		6 7 1 7 5 7	AXBYBZ	JAPALA	2	2.J.C 2.A.V 2.P.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	2931
2827	foot	foot	1301	FOOT	foot	117	101	jatʰɨk	jatʰɨk	j a tʰ ɨ k	j a - tʰ ɨ k - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		6 7 1 7 1	AXBYN	JATIK	13	13.J.C 13.A.V 13.T.C 13.I.V 13.K.c	2.0 1.5 1.75 1.3 0.8	0	2934
2828	foot	foot	1301	FOOT	foot	117	101	japʰlai̯	japʰlai̯	j a pʰ l ai̯	j a - pʰ l - ai̯ -	PhatungJarichandrapara	Phatung		kim2011tripura	o		6 7 1 5 7	AXBCZ	JAPLA	17	17.J.C 17.A.V 17.P.C 17.L.C 17.A.V	2.0 1.5 1.75 1.5 0.8	0	2931
2829	foot	foot	1301	FOOT	foot	117	101	jakuŋ	jakuŋ	j a k u ŋ	j a - - - k u ŋ	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		6 7 1 7 4	AXBYN	JAKYN	7	7.J.C 7.A.V 7.K.C 7.Y.V 7.N.c	2.0 1.5 1.75 1.3 0.8	0	2933
2830	foot	foot	1301	FOOT	foot	117	101	jakuŋ	jakuŋ	j a k u ŋ	j a - - - k u ŋ	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		6 7 1 7 4	AXBYN	JAKYN	9	9.J.C 9.A.V 9.K.C 9.Y.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	2933
2831	foot	foot	1301	FOOT	foot	117	101	jakuŋ	jakuŋ	j a k u ŋ	j a - - - k u ŋ	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		6 7 1 7 4	AXBYN	JAKYN	8	8.J.C 8.A.V 8.K.C 8.Y.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0	2933
2832	foot	foot	1301	FOOT	foot	117	101	jatʰɛk	jatʰɛk	j a tʰ ɛ k	j a - tʰ ɛ k - -	MukchakBarbakpur	Mukchak		kim2011tripura	s		6 7 1 7 1	AXBYN	JATEK	15	15.J.C 15.A.V 15.T.C 15.E.V 15.K.c	2.0 1.5 1.75 1.3 0.8	0	2934
2833	foot	foot	1301	FOOT	foot	117	101	japʰa	japʰa	j a pʰ a	j a - pʰ a - - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		6 7 1 7	AXBZ	JAPA	18	18.J.C 18.A.V 18.P.C 18.A.V	2.0 1.5 1.75 0.8	1	2931
2834	foot	foot	1301	FOOT	foot	117	101	dʒaʔapʰa	ʤaʔapʰa	ʤ a ʔ a pʰ a	ʤ a - ʔ a pʰ a -	AbengGajni	Abeng	aben1248	kim2011tripura	u		2 7 1 7 1 7	AXBYBZ	CAHAPA	1	1.C.C 1.A.V 1.H.C 1.A.V 1.P.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	2931
2835	foot	foot	1301	FOOT	foot	117	101	dʒaʔpʰa	ʤaʔpʰa	ʤ a ʔ pʰ a	ʤ a ʔ pʰ a - - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		2 7 1 1 7	AXMBZ	CAHPA	6	6.C.C 6.A.V 6.H.c 6.P.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0	2931
2836	foot	foot	1301	FOOT	foot	117	101	tʃaʔ	ʧaʔ	ʧ a ʔ	ʧ a - ʔ - - - -	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		2 7 1	AXN	CAH	4	4.C.C 4.A.V 4.H.c	2.0 1.5 0.8	0	2931
4595	forget:to	to forget	1523	FORGET	to forget	194	120	bʰulɛ dʒawa	bʰulɛʤawa	bʰ u l ɛ ʤ a w a	bʰ u l ɛ ʤ a w a -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 5 7 2 7 6 7	AXBYBYBZ	PYLECAWA	5	5.P.C 5.Y.V 5.L.C 5.E.V 5.C.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	2961
4596	forget:to	to forget	1523	FORGET	to forget	194	120	pəu̯ (jɛtʰãu̯ã)	pəu̯	p əu̯	p əu̯ - - - - - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7	AX	PE	21	21.P.C 21.E.V	2.0 1.5	0	2959
4597	forget:to	to forget	1523	FORGET	to forget	194	120	pəu̯ (jɛtʰau̯mi)	pəu̯	p əu̯	p əu̯ - - - - - - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7	AX	PE	22	22.P.C 22.E.V	2.0 1.5	0	2959
4598	forget:to	to forget	1523	FORGET	to forget	194	120	plau̯ (dou̯k)	plau̯	p l au̯	p - l au̯ - - - - -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 5 7	ACX	PLA	11	11.P.C 11.L.C 11.A.V	2.0 1.5 1.5	0	2959
4599	forget:to	to forget	1523	FORGET	to forget	194	120	palok (dou̯ŋ)	palok	p a l o k	p a l o k - - - -	NaitongLombapara	Naitong		kim2011tripura	d		1 7 5 7 1	AXBYN	PALUK	16	16.P.C 16.A.V 16.L.C 16.U.V 16.K.c	2.0 1.5 1.75 1.3 0.8	0	2958
4600	forget:to	to forget	1523	FORGET	to forget	194	120	ʂagʊi̯ (tʰaŋha)	ʂagʊi̯	ʂ a g ʊi̯	ʂ a - - g ʊi̯ - - -	KemaPakkhipara	Kema		kim2011tripura	e		3 7 1 7	AXBZ	SAKY	12	12.S.C 12.A.V 12.K.C 12.Y.V	2.0 1.5 1.75 0.8	0	2962
4601	forget:to	to forget	1523	FORGET	to forget	194	120	plau̯ (wo)	plau̯	p l au̯	p - l au̯ - - - - -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 5 7	ACX	PLA	19	19.P.C 19.L.C 19.A.V	2.0 1.5 1.5	0	2959
4602	forget:to	to forget	1523	FORGET	to forget	194	120	pa (ɔi̯t haŋkʰa)	pa	p a	p a - - - - - - -	AshongMildhanpara	Ashong		kim2011tripura	g		1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	0	2959
4603	forget:to	to forget	1523	FORGET	to forget	194	120	pla (oi̯t haŋkʰa)	pla	p l a	p - l a - - - - -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 5 7	ACX	PLA	10	10.P.C 10.L.C 10.A.V	2.0 1.5 1.5	0	2959
4604	forget:to	to forget	1523	FORGET	to forget	194	120	palo	palo	p a l o	p a l o - - - - -	KhaliBeltolipara	Khali		kim2011tripura	i		1 7 5 7	AXBZ	PALU	14	14.P.C 14.A.V 14.L.C 14.U.V	2.0 1.5 1.75 0.8	0	2958
4605	forget:to	to forget	1523	FORGET	to forget	194	120	pəu̯ (tʰɔu̯n)	pəu̯	p əu̯	p əu̯ - - - - - - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7	AX	PE	24	24.P.C 24.E.V	2.0 1.5	0	2959
4606	forget:to	to forget	1523	FORGET	to forget	194	120	pau̯ (mi)	pau̯	p au̯	p au̯ - - - - - - -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7	AX	PA	20	20.P.C 20.A.V	2.0 1.5	0	2959
4607	forget:to	to forget	1523	FORGET	to forget	194	120	pau̯ (tʰau̯mi)	pau̯	p au̯	p au̯ - - - - - - -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7	AX	PA	23	23.P.C 23.A.V	2.0 1.5	0	2959
4608	forget:to	to forget	1523	FORGET	to forget	194	120	palok (di)	palok	p a l o k	p a l o k - - - -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 5 7 1	AXBYN	PALUK	2	2.P.C 2.A.V 2.L.C 2.U.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	2958
4609	forget:to	to forget	1523	FORGET	to forget	194	120	pou̯k (tʰaŋkʰa)	pou̯k	p ou̯ k	p ou̯ - - k - - - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 1	AXN	PUK	13	13.P.C 13.U.V 13.K.c	2.0 1.5 0.8	0	2958
4610	forget:to	to forget	1523	FORGET	to forget	194	120	plau̯ (witʰaŋdɨ)	plau̯	p l au̯	p - l au̯ - - - - -	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 5 7	ACX	PLA	17	17.P.C 17.L.C 17.A.V	2.0 1.5 1.5	0	2959
4611	forget:to	to forget	1523	FORGET	to forget	194	120	pogoi̯ (tʰaŋgo)	pogoi̯	p o g oi̯	p o - - g oi̯ - - -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 1 7	AXBZ	PUKU	7	7.P.C 7.U.V 7.K.C 7.U.V	2.0 1.5 1.75 0.8	0	2958
4612	forget:to	to forget	1523	FORGET	to forget	194	120	pogoi̯ (tʰaŋgo)	pogoi̯	p o g oi̯	p o - - g oi̯ - - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 1 7	AXBZ	PUKU	9	9.P.C 9.U.V 9.K.C 9.U.V	2.0 1.5 1.75 0.8	0	2958
4613	forget:to	to forget	1523	FORGET	to forget	194	120	pogoi̯ (tʰaŋgo)	pogoi̯	p o g oi̯	p o - - g oi̯ - - -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 1 7	AXBZ	PUKU	8	8.P.C 8.U.V 8.K.C 8.U.V	2.0 1.5 1.75 0.8	0	2958
4614	forget:to	to forget	1523	FORGET	to forget	194	120	pogoi̯ (tʰaŋoi̯d ou̯k)	pogoi̯	p o g oi̯	p o - - g oi̯ - - -	MukchakBarbakpur	Mukchak		kim2011tripura	s		1 7 1 7	AXBZ	PUKU	15	15.P.C 15.U.V 15.K.C 15.U.V	2.0 1.5 1.75 0.8	0	2958
4615	forget:to	to forget	1523	FORGET	to forget	194	120	pa (wɛtʰaŋmi)	pa	p a	p a - - - - - - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7	AX	PA	18	18.P.C 18.A.V	2.0 1.5	0	2959
4616	forget:to	to forget	1523	FORGET	to forget	194	120	gua̯l	gua̯l	g ua̯ l	g ua̯ l - - - - - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 5	AXN	KYL	1	1.K.C 1.Y.V 1.L.c	2.0 1.5 0.8	0	2957
4617	forget:to	to forget	1523	FORGET	to forget	194	120	gua̯l	gua̯l	g ua̯ l	g ua̯ l - - - - - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 5	AXN	KYL	6	6.K.C 6.Y.V 6.L.c	2.0 1.5 0.8	0	2957
4618	forget:to	to forget	1523	FORGET	to forget	194	120	awan	awan	a w a n	- a - - - - w a n	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		7 6 7 4	XBYN	AWAN	4	4.A.V 4.W.C 4.A.V 4.N.c	1.5 1.75 1.3 0.8	0	2960
3375	friend	friend	1325	FRIEND	friend	141	106	bondʰu	bondʰu	b o n dʰ u	b o n dʰ u -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 4 1 7	AXMBZ	PUNTY	5	5.P.C 5.U.V 5.N.c 5.T.C 5.Y.V	2.0 1.5 1.1 1.75 0.8	0	2984
3376	friend	friend	1325	FRIEND	friend	141	106	kətʃiŋ	kəʧiŋ	k ə ʧ i ŋ	k ə ʧ - i ŋ	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7 2 7 4	AXBYN	KECIN	21	21.K.C 21.E.V 21.C.C 21.I.V 21.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3377	friend	friend	1325	FRIEND	friend	141	106	gɨtʃiŋ	gɨʧiŋ	g ɨ ʧ i ŋ	g ɨ ʧ - i ŋ	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7 2 7 4	AXBYN	KICIN	22	22.K.C 22.I.V 22.C.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3378	friend	friend	1325	FRIEND	friend	141	106	kɨtʃəin	kɨʧəin	k ɨ ʧ əi n	k ɨ ʧ - əi n	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7 2 7 4	AXBYN	KICEN	11	11.K.C 11.I.V 11.C.C 11.E.V 11.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3379	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	NaitongLombapara	Naitong		kim2011tripura	d		1 7 2 7 4	AXBYN	KICIN	16	16.K.C 16.I.V 16.C.C 16.I.V 16.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
3380	friend	friend	1325	FRIEND	friend	141	106	kitʃiŋ	kiʧiŋ	k i ʧ i ŋ	k i ʧ - i ŋ	KemaPakkhipara	Kema		kim2011tripura	e		1 7 2 7 4	AXBYN	KICIN	12	12.K.C 12.I.V 12.C.C 12.I.V 12.N.c	2.0 1.5 1.75 1.3 0.8	0	2983
